lag_1,lag_2,lag_4,lag_8,rolling_mean_4,rolling_mean_8,rolling_std_4,rolling_std_8,week_of_year,week_cos,hol_easter,hol_kings_day,hol_pentecost,hol_christmas,temp_mean,precip_sum,sunshine_sum,lockdown_days,school_holiday,product_id,week_start
-1.5695802,-0.115909025,-4.432501,2.9957538,20.568953,6.491306,0.33430758,2.0813434,-6.2198625,-16.3893,-1.0670311,-0.053562343,-0.14736971,0.014219655,1.9303321,0.0016798178,-2.9341075,-1.5732756,-0.0035905964,44,2021-06-14
4.2076907,45.510254,0.18454248,2.990104,47.59201,29.861979,-9.022659,-5.2230587,-8.896257,-41.1175,-0.85127354,-0.039987758,-0.37379283,0.0028854217,2.383991,-2.3630075,-8.795806,-2.6198428,-0.54921246,50,2021-06-14
-15.186501,3.793443,-6.567659,6.5250764,35.356,9.06071,-21.913181,0.10737507,-6.566839,-17.453886,-0.5423176,-0.017212642,-0.3335167,0.011855539,1.033808,-3.446429,-5.9863205,-2.2426422,-0.6958547,60,2021-06-14
-12.703365,-1.1110951,-6.3644433,2.7987788,13.574063,9.795338,-3.7638626,0.78537434,-4.5299516,-14.056675,-0.23160091,-0.020192986,-0.13539766,0.0020746759,0.4456691,0.35484257,-3.1920447,-1.7964966,-0.017215293,63,2021-06-14
-15.303456,-4.024707,-0.78698343,0.60405236,-9.510099,3.0195775,4.485178,0.37885112,-2.0749393,-9.84432,-0.16873136,-0.015022188,-0.11390726,0.0020746759,0.4529932,0.29149538,-2.008648,-0.9334128,0.001375982,66,2021-06-14
20.417469,-5.931108,-2.9710023,2.3509185,24.446316,5.1509595,-5.816308,0.13439533,-7.4871974,-29.109539,-0.8772196,-0.049884588,0.024327861,0.001693885,4.584477,0.041671615,-7.9355497,-2.5360546,0.10321012,68,2021-06-14
-11.8299265,-3.8430023,-0.58841944,-0.3408816,-1.4440633,3.1836991,4.803505,0.023067467,-2.0489464,-10.662886,-0.20572554,-0.05396975,-0.113515675,0.0020746759,0.5396982,0.20975432,-1.9736534,-1.0915291,0.010083819,71,2021-06-14
-13.0126915,3.1430538,-0.34959644,2.9939392,9.966591,8.928495,-0.2919333,1.1025026,-5.122328,-15.867106,-0.20269366,-0.019490259,-0.14816408,0.014219655,0.6574397,0.24422844,-2.214658,-1.5633694,-0.016362209,79,2021-06-14
-12.63304,0.97012836,1.3729448,2.9443476,4.5084214,8.962065,1.5561388,6.3481374,-3.4522989,-14.920643,-0.38174075,-0.058757756,-0.35457957,0.014219655,0.5503663,-0.22208726,-2.5019999,-1.7181684,-0.01803628,83,2021-06-14
-9.382603,0.028375076,-0.37664267,0.1691606,0.4739056,7.1933556,0.19925585,0.31923324,-2.4571009,-13.255412,-0.14632721,-0.059523758,-0.18544477,0.0020746759,0.6753289,0.054734387,-2.2307158,-1.4287475,0.0041035996,90,2021-06-14
4.6043963,-0.82155854,-0.46920598,-0.48124424,2.9857798,2.5514407,-0.13930608,-0.10356585,-1.8953912,-11.323197,-0.22423983,-0.07697451,-0.17846754,0.0020746759,1.5800089,0.38376936,-2.2306077,-1.2753445,-0.011708042,95,2021-06-14
-5.5026226,-1.8445108,-0.7777708,3.424917,14.801632,7.500756,1.4966887,-0.56239706,-5.8517685,-15.89837,-0.2555257,-0.02364783,-0.12188048,0.014219655,1.2969016,0.54904056,-2.962078,-1.9329282,-0.016362209,107,2021-06-14
-13.334804,-3.9612663,1.0793085,-0.9043844,-10.376208,0.5252558,4.186272,0.70077944,-1.5351559,-8.53785,-0.1576789,-0.015022188,-0.061737698,0.0020746759,0.5585582,0.21529363,-1.9207014,-0.8885345,0.012724008,111,2021-06-14
-12.543653,-2.531198,-0.4283533,0.4023857,-1.003878,4.4567165,-0.8989079,0.9518151,-2.211316,-12.000984,-0.2316605,-0.05436154,-0.11756584,0.0020746759,0.51196206,0.100050256,-2.4383454,-1.1921698,0.01412957,117,2021-06-14
-14.461484,-3.588335,-0.1784341,3.4189403,-11.131889,1.7306188,4.8654785,2.1769474,-2.4841306,-10.268178,-0.16221058,-0.028914548,-0.11351471,0.0020746759,-0.52873456,0.27673334,-2.043077,-1.1247942,-0.027422791,122,2021-06-14
-10.490332,3.5650778,2.3037963,3.1627367,18.140266,8.027643,-0.4048726,0.97676235,-5.905942,-15.016665,-0.39673752,-0.024039626,-0.14816408,0.014219655,0.6793867,0.037752368,-2.8500266,-1.6279898,-0.01565549,146,2021-06-14
-14.904267,-3.970885,-0.8053872,-0.8302361,-10.638649,2.0549283,4.748811,0.5393573,-1.8431973,-8.784392,-0.16677904,-0.015022188,-0.113654375,0.0020746759,0.5796643,0.32850814,-1.9405386,-0.8179992,-0.0061710114,155,2021-06-14
-6.1287017,-0.7875147,-4.1377144,0.37608153,14.558102,5.8376036,-1.1383029,0.7126052,-5.5362606,-14.8738165,-0.2130508,-0.024562981,-0.15472037,0.014219655,1.3820429,0.24622937,-3.407496,-1.4543133,0.0041035996,164,2021-06-14
0.8718719,5.68943,-3.7380173,2.7039297,36.6574,8.974563,-8.792619,3.8054292,-7.38087,-17.650003,-0.62610006,-0.024681645,-0.092286184,0.011855539,2.2562356,-0.024143932,-5.337329,-2.1093633,-0.14674005,177,2021-06-14
-8.16658,3.2938907,2.3879173,1.8331089,30.076876,10.814247,-2.3663497,4.932328,-9.160493,-19.645401,-0.8298872,-0.05399741,-0.26329842,0.008653178,1.1403594,-0.650336,-3.0545862,-1.5902988,-0.16154827,193,2021-06-14
-12.81676,-3.9563532,0.90853953,-0.9412349,-4.04583,2.8303444,-0.6124758,0.70659804,-2.0904531,-9.78351,-0.15023705,-0.014010813,-0.11731295,0.0020746759,0.9349593,0.3642534,-2.1220326,-0.89406365,-0.0034433946,197,2021-06-14
-15.612002,-4.690913,-0.65426815,-1.2703216,-14.305872,-1.1096752,4.6655316,-0.1676735,-1.3711143,-6.7334704,-0.123379715,-0.013619017,-0.0632828,0.0020746759,0.5544803,0.1689064,-1.9316549,-0.77882737,-0.010216765,198,2021-06-14
-4.1178784,-2.3162975,-5.3307133,0.13641253,17.454199,9.807568,-2.1473126,7.226445,-5.947651,-14.947594,-0.52350086,-0.02649031,-0.13266934,0.0020746759,1.4814616,0.13393353,-3.452891,-1.6243362,0.013631448,212,2021-06-14
-15.0039625,-3.3504224,-0.79736435,-0.14203495,-5.286487,2.9216473,4.62636,0.6781209,-2.1403334,-10.575367,-0.18116197,-0.014702247,-0.113515675,0.0020746759,0.60915476,0.25673175,-1.9851146,-0.8211624,0.011401953,223,2021-06-14
-13.287759,-0.49966297,-0.53466606,-0.54299986,-3.7836254,2.3670595,1.092227,-0.60241824,-1.8631558,-10.24102,-0.15593605,-0.015022188,-0.11326279,0.0020746759,0.9110621,0.25233436,-1.9948672,-0.9144338,-0.0034433946,224,2021-06-14
-12.664002,-3.8191416,-0.36661366,-1.1025817,-8.704927,-0.096110694,0.8614638,0.060148284,-1.6371564,-7.346188,-0.153213,-0.014010813,-0.0605484,0.0020746759,0.70797604,0.21808133,-1.9144055,-0.81115144,-0.0034433946,225,2021-06-14
-15.250846,-4.8068256,-0.5645512,-1.0124798,-14.372167,-0.5238185,4.499842,0.43915245,-1.535332,-6.9583917,-0.1259726,-0.015022188,-0.05921104,0.0020746759,0.5824166,0.22747992,-1.9354405,-0.78650147,-0.010216765,243,2021-06-14
-13.780143,-3.842563,-0.57897925,-1.2966483,-9.246512,1.7106352,4.5816975,-0.31073594,-1.7823154,-9.024419,-0.12717795,-0.013619017,-0.11192542,0.0020746759,0.71381503,0.2991799,-1.9513875,-0.81261975,-0.010216765,259,2021-06-14
-14.58915,-4.6896224,-0.48690975,-0.9826176,-11.664305,-0.6403883,4.6635795,0.30531713,-1.6609756,-7.018361,-0.16620244,-0.013619017,-0.060939994,0.0020746759,0.52644783,0.15220985,-1.9105517,-0.80537415,-0.030460797,260,2021-06-14
-14.407121,-3.8356454,-0.574818,-1.2330506,-9.561986,-0.5333783,4.6331444,-0.35792094,-1.4977442,-7.6869,-0.12787062,-0.013619017,-0.05921104,0.0020746759,0.60371864,0.15755516,-1.9260151,-0.78538567,-0.029744212,261,2021-06-14
-12.759791,-3.2209363,-0.7391058,-1.0417057,-4.5277033,2.5679548,2.1226482,0.7985599,-1.9043534,-10.107301,-0.14752857,-0.013619017,-0.11731295,0.0020746759,0.86259305,0.27213132,-2.0102398,-0.89155525,-0.0034433946,263,2021-06-14
-15.029864,-3.9139378,-0.75335497,-1.1469789,-9.800388,2.1063921,4.9252515,0.2627781,-1.7770888,-9.127948,-0.15048808,-0.015022188,-0.113654375,0.0020746759,0.6404663,0.33321798,-1.9275186,-0.80930835,-0.010216765,270,2021-06-14
-12.552335,-3.9049904,-0.61419284,-0.85327405,-8.393839,1.7389344,4.545764,0.20915899,-1.6995188,-8.981114,-0.14612943,-0.015022188,-0.11192542,0.0020746759,0.6205673,0.28455013,-1.975848,-0.9216755,-0.0061710114,278,2021-06-14
-15.22545,-4.013721,-0.57423407,-1.3778065,-11.801659,-0.36988446,4.626865,-0.30099916,-1.5521796,-7.165475,-0.1259726,-0.013619017,-0.05921104,0.0020746759,0.5966547,0.16604576,-1.9252815,-0.7936201,-0.010216765,279,2021-06-14
-14.627997,-4.496769,-0.7994305,-1.1485279,-10.091712,2.1066525,4.904031,0.2247578,-1.819538,-9.010378,-0.15048808,-0.015022188,-0.113654375,0.0020746759,0.5645984,0.3243996,-1.9144146,-0.8029019,-0.0061710114,281,2021-06-14
-15.7546015,-3.6216843,-0.44533494,-0.96348417,-10.397638,0.5672998,4.985893,0.26400417,-1.5552331,-8.768802,-0.16677904,-0.015022188,-0.061737698,0.0020746759,0.5408183,0.26206052,-1.9583201,-0.81128216,-0.010933352,327,2021-06-14
-12.2742815,-3.652217,-0.34399155,-1.0174916,-8.465096,2.2076411,0.86610615,0.07632461,-1.9489479,-8.929294,-0.153213,-0.014010813,-0.11326279,0.0020746759,0.84913963,0.2915057,-1.9724128,-0.83838564,-0.0034433946,364,2021-06-14
-16.11898,-5.1152015,0.42679027,-1.1365554,-14.9139805,-1.835365,4.651412,-0.70515853,-1.359363,-6.4970512,-0.1259726,-0.013619017,-0.05921104,0.0020746759,0.49842846,0.18979564,-1.8899078,-0.7939573,-0.010849189,371,2021-06-14
-11.870915,-3.9929156,0.029206233,-0.95800364,-7.9925227,1.0151407,-0.10420548,0.3904025,-1.715037,-8.472082,-0.15220101,-0.014010813,-0.06459857,0.0020746759,0.8959286,0.3363217,-2.10581,-0.86139065,-0.0034433946,374,2021-06-14
-16.22155,-5.1795235,0.42396587,-1.2055825,-15.439256,-2.26093,4.644244,-0.65920305,-1.3376925,-6.3876534,-0.1259726,-0.013619017,-0.0632828,0.0020746759,0.48038802,0.18531576,-1.887435,-0.75051224,-0.010849189,376,2021-06-14
-15.711074,-5.509129,1.0190831,-0.904594,-15.26731,-2.2136452,4.279491,-0.26170364,-1.3482181,-6.577927,-0.123379715,-0.013619017,-0.0632828,0.0020746759,0.49343413,0.19768082,-1.8646268,-0.8204879,-0.010849189,391,2021-06-14
-14.55494,-5.595121,1.0600876,-1.3523418,-15.6846895,-4.3751774,4.1150403,-0.7545101,-1.3750421,-6.5132275,-0.123379715,-0.013619017,-0.0632828,0.0020746759,0.4652513,0.1960213,-1.8578922,-0.75051224,0.008678257,403,2021-06-14
-14.973441,-4.4276237,-0.1974204,-1.381412,-14.320029,-1.2036142,4.6673603,-0.52266634,-1.427371,-6.8217115,-0.1259726,-0.013619017,-0.05921104,0.0020746759,0.5090679,0.16087392,-1.9534876,-0.7679129,-0.010933352,437,2021-06-14
-16.165928,-5.1676507,0.43252438,-1.3616574,-14.808267,-1.7335923,4.6611776,-0.4370993,-1.3511112,-6.577721,-0.1259726,-0.013619017,-0.0632828,0.0020746759,0.4978711,0.18633857,-1.8797758,-0.75610375,0.008678257,438,2021-06-14
-16.280542,-5.426897,1.0511007,-1.1875995,-15.869384,-4.003421,4.3403063,-0.71739906,-1.3106091,-6.4831147,-0.1259726,-0.013619017,-0.0632828,0.0020746759,0.46518818,0.20766616,-1.8646268,-0.75051224,-0.010849189,457,2021-06-14
-15.733932,-5.254624,0.43091118,-1.3591945,-15.57224,-2.8563995,4.436533,-0.861862,-1.35586,-6.4124327,-0.123379715,-0.013619017,-0.0632828,0.0020746759,0.47287315,0.17418893,-1.8797758,-0.75051224,0.008678257,463,2021-06-14
-15.81862,-5.2571707,0.39178178,-0.90359336,-15.941091,-4.2650905,4.41962,-0.9098465,-1.3604959,-6.288199,-0.123379715,-0.013619017,-0.0632828,0.0020746759,0.46528444,0.17411561,-1.887435,-0.7931756,-0.010849189,468,2021-06-14
-16.317461,-5.4263988,1.0190831,-0.90359336,-15.944524,-4.4576674,4.498469,-0.8227706,-1.3432271,-6.4070106,-0.1259726,-0.013619017,-0.0632828,0.0020746759,0.46518818,0.20766616,-1.8646268,-0.78758407,-0.010849189,469,2021-06-14
-15.378438,-5.382281,1.0191841,-0.90832084,-15.524341,-3.6777744,4.506789,-0.8560391,-1.3449317,-6.535589,-0.1259726,-0.013619017,-0.05921104,0.0020746759,0.47625282,0.23797435,-1.8670996,-0.7939573,-0.010849189,472,2021-06-14
24.460749,24.392593,1.1302938,-3.0935538,79.92585,15.824018,-5.057584,-7.962739,-12.397212,-41.469566,-0.54761374,-0.32439873,-0.518435,0.025684433,-2.8029964,-2.2800345,-7.488036,-3.3182347,1.0695351,2,2021-06-21
72.20066,21.638664,-3.1369436,-7.452955,64.73527,14.300178,-3.3928673,4.7116504,-13.649675,-50.310253,-2.7803571,-0.23779592,-0.4744236,0.0030429903,2.6810172,-2.1463246,-7.1162205,-3.5213618,-0.5704531,7,2021-06-21
61.054363,6.9580646,1.18695,4.482522,82.90534,18.751848,72.78845,1.7295773,-7.884274,-48.091953,-0.7636704,-0.11395236,-0.78824145,0.02590364,0.34247652,-0.6352741,-4.3206472,-1.748851,0.033758115,8,2021-06-21
33.82046,25.0146,-0.7161864,-0.5434574,64.52298,25.393559,-2.3106768,1.9752216,-6.375539,-44.764923,-0.55499446,-0.16784316,-0.4674372,0.0030429903,0.044307917,-2.2778857,-7.0869823,-2.9439242,-0.012534156,11,2021-06-21
6.13667,-6.2476325,-6.7308664,6.615471,84.57774,5.570704,-16.64939,-2.2067072,-10.416766,-36.11209,-0.8026215,-0.1716773,-1.1277301,0.024758324,-1.5247687,-3.4648175,-4.238989,-2.295328,1.0870847,13,2021-06-21
104.189705,17.594059,-2.0672348,-0.5474064,30.614803,19.506395,-8.938149,-0.97410655,-11.8953285,-51.91409,-2.5172555,0.025503036,-0.4282934,0.024758324,3.3350093,0.094097376,-4.145021,-2.9581184,-0.102539584,17,2021-06-21
-12.396034,0.5925576,0.4519622,5.6169624,5.738481,4.802715,0.47103706,0.15541814,-3.839593,-15.781766,-0.6089282,-0.060714096,-0.1804303,0.014219655,1.2852451,-0.34014615,-0.89182067,-1.8038508,-0.0016536801,18,2021-06-21
-2.092419,7.9760766,-2.7157521,3.837115,41.30089,27.703846,-0.579175,-1.4052626,-7.8629622,-24.346174,-0.8868824,-0.025274402,-0.07934622,0.017422015,3.1555598,-0.9740178,-2.3207495,-1.9978096,0.3087947,21,2021-06-21
-0.62837356,-0.102819994,1.8205593,5.9257755,16.28329,10.2504015,1.2016656,-2.9323316,-6.9189076,-18.405182,-0.9172425,-0.028302548,-0.08734491,0.014219655,3.133016,-0.45447874,-3.0487595,-2.2506368,-0.006901464,32,2021-06-21
-11.978983,-3.785693,-0.67602754,2.8554456,-5.9065332,7.6810985,4.7410746,1.7549422,-2.8318858,-13.624325,-0.34905577,-0.019277835,-0.113866836,0.0020746759,0.16301255,0.27498502,-0.6059868,-1.3909659,-0.024933131,39,2021-06-21
2.917369,4.2703743,4.8032336,4.393093,41.191116,17.735794,-0.078012645,-1.1762894,-8.825609,-28.971703,-0.9316075,-0.07193225,-0.071381465,0.017422015,1.2758933,0.30468538,-0.33513302,-1.3473547,-0.031076418,40,2021-06-21
2.9341042,-5.1421313,-1.870893,0.5644895,38.258217,19.361221,-4.833704,4.976195,-7.293696,-19.703573,-1.1012716,-0.046028815,-0.18937106,0.001693885,4.9348845,-1.7354187,-4.9338818,-3.2285244,0.120852016,42,2021-06-21
-12.886793,-2.0214415,-0.30188018,5.6179852,6.461251,9.396483,-0.31256026,-0.19563732,-3.8478806,-15.428759,-0.7200154,-0.05822033,-0.19030695,0.014219655,1.2793638,-0.91157734,-1.3848637,-1.4849449,4.5667868e-05,44,2021-06-21
-11.653519,3.642177,-1.0794209,-0.89267135,1.8638623,7.329672,-1.0591117,1.2416675,-2.360777,-12.17604,-0.15475345,-0.058757756,-0.30103466,0.014219655,0.4599182,0.13289694,-0.6715437,-1.3368777,-0.008675287,46,2021-06-21
-12.019302,-0.57129,0.79385746,0.48242056,-1.2967573,2.6914077,-0.13998726,0.059272088,-2.116026,-11.004104,-0.17445219,-0.054681484,-0.11770797,0.0020746759,0.7431378,0.20228264,-0.68308514,-1.1176602,0.0116252955,48,2021-06-21
-13.50404,8.415294,-0.08459071,4.8230495,44.148014,16.489326,-18.092522,-1.5378906,-8.478916,-20.483526,-0.7900566,-0.05318011,-0.2633565,0.011855539,0.07437435,-0.5780149,0.109998465,-2.134757,-0.19097069,50,2021-06-21
-12.682187,-2.3097413,-2.8930397,3.097621,15.821255,10.879152,-6.0221524,7.125861,-3.9474144,-12.414234,-0.799013,-0.05045411,-0.2211893,0.001693885,1.4144537,-0.5309306,-0.49844563,-2.114247,-0.18700166,60,2021-06-21
-14.047789,-2.7777836,-1.2501976,2.871233,-2.5605657,8.323376,5.1328406,2.0467887,-2.492102,-13.848373,-0.24001864,-0.05854534,-0.117516175,0.0020746759,0.22811915,0.18033028,-0.77159137,-1.5240698,-0.022912234,63,2021-06-21
-14.846419,-4.839843,-0.97689885,-0.6609448,-10.376894,2.436137,4.8568726,0.60880184,-1.9145615,-9.080345,-0.15048808,-0.015022188,-0.11480422,0.0020746759,0.5670696,0.33936465,-0.48629257,-0.7924912,-0.008675287,66,2021-06-21
1.6391109,0.8500394,-1.1154768,-0.942024,7.2161117,6.757951,-0.11370047,0.011807171,-3.037545,-13.862665,-0.19006395,-0.06330713,-0.34807444,0.014219655,1.5994827,0.42388692,-1.3177836,-1.3282496,-0.01392307,67,2021-06-21
-16.108423,-0.7559609,-0.8847708,0.7218405,-9.190278,2.838358,4.327158,0.11393552,-1.9670688,-10.698401,-0.16873136,-0.015022188,-0.118331164,0.0020746759,0.6333875,0.23960581,-0.5676075,-0.96562713,-0.0011282912,71,2021-06-21
-12.484688,-2.5841837,-0.5060796,-0.5462731,-0.6381702,2.2878153,-0.56943613,0.6010089,-1.9370407,-9.115357,-0.1622628,-0.053278312,-0.11400651,0.0020746759,0.7497847,0.17111742,-0.45751226,-0.9718364,-0.028919322,78,2021-06-21
-11.778932,-1.4264933,-0.8824528,2.9447122,1.2117561,8.17423,0.65210354,0.5932871,-2.813809,-14.044769,-0.16377765,-0.05893713,-0.18155494,0.0020746759,0.44545412,0.22221899,-0.64129007,-1.5167807,-0.018866483,79,2021-06-21
-1.9271746,-2.5288184,-0.79315674,2.9345484,3.2859075,7.6468153,-0.8111228,8.430765,-3.676301,-15.838295,-0.81557095,-0.09466889,-0.19356224,0.0020746759,0.98216695,0.5503368,-0.97059476,-1.3652185,-0.014389075,83,2021-06-21
-15.500463,-1.1429876,-0.8622021,2.7807097,-5.9160876,6.7641754,4.3926406,0.2573946,-2.3395104,-13.189617,-0.17529643,-0.019277835,-0.113866836,0.0020746759,0.31130138,0.32599407,-0.597398,-1.3125557,-0.0215941,90,2021-06-21
-10.941673,1.8518363,0.17947452,3.0215158,14.180505,5.326559,-1.2333262,0.74726874,-5.277303,-14.262861,-0.19174105,-0.024039626,-0.1483062,0.014219655,1.1787813,-0.07713701,-0.6860457,-1.7287629,-0.018866483,94,2021-06-21
-14.190268,-1.3684685,0.46856275,2.0275073,3.4790022,6.886867,4.083076,0.6935353,-3.4995582,-15.349907,-0.412668,-0.0878004,-0.1853951,0.014219655,0.2663504,0.3293232,-0.54258037,-1.1817026,-0.018159764,107,2021-06-21
-14.904349,-4.0806484,-0.9817417,1.1786681,-10.916726,2.6790037,4.9322996,1.3666577,-2.0637426,-10.780175,-0.16873136,-0.02041294,-0.113866836,0.0020746759,0.34844765,0.3469798,-0.59683293,-0.9409605,-0.0051740427,117,2021-06-21
-12.764697,-0.8297805,-0.07774654,1.583086,4.5372725,8.490743,-0.82976997,0.82564193,-3.2898602,-14.573739,-0.5280389,-0.08837156,-0.1853951,0.0020746759,0.3881515,0.38096538,-0.7283295,-1.0403609,-0.018159764,146,2021-06-21
-16.3136,-5.399371,0.23408663,0.58598346,-15.001934,0.68019414,4.5435023,0.5636889,-1.7178744,-8.65389,-0.16221058,-0.015022188,-0.06561678,0.0020746759,0.36725843,0.27489263,-0.74689305,-0.77733016,0.010150354,155,2021-06-21
-13.865755,-1.2056183,-1.1182245,2.8086042,0.38656983,5.552383,3.954496,1.1703616,-2.958224,-13.939377,-0.35617435,-0.05854534,-0.18155494,0.0020746759,0.68969667,0.20779514,-0.5926687,-1.4972544,-0.0215941,164,2021-06-21
-16.21088,-4.8093624,-0.8193003,0.23339689,-12.436629,0.6650195,4.574345,0.9774489,-1.8004063,-8.918044,-0.16221058,-0.015022188,-0.061545018,0.0020746759,0.3475278,0.2742104,-0.56582886,-0.7772791,0.0048519257,174,2021-06-21
-14.622761,1.0335693,0.71540844,-0.55656356,-1.3631716,3.5652695,-4.986225,1.2514782,-1.7160246,-9.886331,-0.17378893,-0.060072236,-0.12852967,0.0020746759,0.3836228,0.18210165,-1.0434569,-1.1068554,-0.009817617,176,2021-06-21
-13.644782,0.38566175,-0.48958215,2.182136,11.135455,11.626758,0.5918288,3.035052,-5.081842,-14.851946,-0.5476452,-0.04896182,-0.2083155,0.014219655,1.1872145,-0.6002388,-0.91933376,-1.3661592,-0.014267255,177,2021-06-21
-13.80142,-3.224348,1.0929526,-0.5587689,-8.232195,-0.7443473,-0.17547207,0.32707137,-1.5419459,-8.006172,-0.15228498,-0.015137548,-0.06536389,0.0020746759,0.681748,0.19739904,-0.5438744,-0.79879844,0.010219734,187,2021-06-21
-10.79686,-2.3339787,0.4774786,2.3401065,14.674636,7.257397,2.186565,8.45643,-6.093135,-14.445295,-0.84160984,-0.05540138,-0.1704802,0.0020746759,1.3475946,0.24066302,-0.20504208,-1.3235828,-0.007366234,193,2021-06-21
-16.019962,-4.26397,-0.84138703,-0.006584699,-12.07987,2.9455457,4.96754,0.852009,-2.0658946,-9.704042,-0.17334734,-0.015022188,-0.118331164,0.0020746759,0.5668216,0.28655773,-0.5287215,-0.8010201,-0.012293698,197,2021-06-21
-14.671055,-5.38919,0.2576676,-1.374848,-15.495075,-2.779656,4.5541215,-0.49497604,-1.3977239,-6.6616287,-0.123379715,-0.013619017,-0.06363493,0.0020746759,0.52299565,0.18618228,-0.49048802,-0.7628462,0.006173986,198,2021-06-21
-12.030227,-0.45220894,-1.8783977,1.1318253,0.34202945,6.703202,4.8175488,8.786861,-3.1892054,-16.517963,-0.69582325,-0.09234976,-0.22261012,0.014219655,0.45194635,0.042547632,-0.39567795,-1.3781618,-0.013187043,212,2021-06-21
-14.695031,-5.112222,-1.0267035,3.1668026,-10.767141,2.8048122,4.68155,0.7677469,-2.533786,-10.606278,-0.16873136,-0.015022188,-0.113866836,0.0020746759,0.30979902,0.3258894,-0.5686733,-1.1149176,-0.0215941,223,2021-06-21
-15.958573,-4.122097,-0.6147867,0.013024595,-10.511976,1.9332161,4.590652,0.44243538,-1.9675792,-10.0300045,-0.15742221,-0.015022188,-0.118331164,0.0020746759,0.48593128,0.25746042,-0.5248327,-0.7942735,0.001007867,224,2021-06-21
-15.642974,-4.209868,-0.6297728,-0.7514768,-13.701791,-0.37704283,4.693192,0.29658782,-1.618362,-7.080543,-0.16620244,-0.014745751,-0.06129213,0.0020746759,0.52568525,0.20374256,-0.5057593,-0.7769132,-0.013437625,225,2021-06-21
-15.471709,-5.4074173,0.8799633,-1.267511,-14.84786,-1.3303983,4.55943,-0.44311216,-1.290439,-6.903455,-0.1259726,-0.013619017,-0.059563175,0.0020746759,0.5269826,0.20666361,-0.47185892,-0.73631555,0.006173986,243,2021-06-21
-14.213097,-3.9693213,-0.85735106,-1.2559978,-9.953604,-0.22417696,4.7228208,-0.28065813,-1.5544816,-8.779521,-0.14396973,-0.015022188,-0.06363493,0.0020746759,0.6884753,0.29687184,-0.4853729,-0.7875508,-0.008675287,259,2021-06-21
-14.705989,-4.256108,-0.58240914,-1.0473222,-11.651957,0.40167618,4.683695,0.2695264,-1.5915241,-7.7922473,-0.16620244,-0.013619017,-0.06129213,0.0020746759,0.5754063,0.18438795,-0.51179856,-0.822567,-0.013437625,260,2021-06-21
-16.249083,-4.2177896,-0.69332045,-1.3781589,-11.787433,-0.54076356,5.148627,-0.21536742,-1.5002114,-7.2286873,-0.12899083,-0.013619017,-0.06363493,0.0020746759,0.5815545,0.13589165,-0.47287005,-0.7427515,-0.012721038,261,2021-06-21
-14.017239,-3.5054157,-0.57021415,0.21849793,-9.815688,1.9700432,4.7318783,0.89696527,-2.116064,-10.291918,-0.14591962,-0.015022188,-0.1142594,0.0020746759,0.4648908,0.2691757,-0.5606998,-0.84158784,-0.009461258,263,2021-06-21
-15.595943,-4.816856,-0.8626004,-0.4096447,-10.688019,0.48912936,5.046898,0.38275245,-1.5476378,-8.711992,-0.17334734,-0.015022188,-0.062089834,0.0020746759,0.6140842,0.3430441,-0.5010049,-0.78354776,-0.012293698,270,2021-06-21
-14.512072,-3.5450735,-0.61393756,-1.3991443,-9.970557,0.7278323,5.155189,0.115178645,-1.4885243,-8.980706,-0.12787062,-0.013619017,-0.059563175,0.0020746759,0.6390784,0.24024889,-0.51746225,-0.7998836,-0.013437625,278,2021-06-21
-16.54552,-5.307277,0.2597353,-0.9984361,-14.858145,-1.0531733,4.688371,0.105302654,-1.4167808,-6.7304873,-0.1259726,-0.014745751,-0.06363493,0.0020746759,0.5450145,0.19374076,-0.476633,-0.7703767,0.006173986,279,2021-06-21
-16.433727,-3.988179,-0.61342454,-0.72978944,-14.170082,0.57415986,4.690952,0.44161022,-1.6196371,-8.031674,-0.16620244,-0.014745751,-0.06536389,0.0020746759,0.56133825,0.274647,-0.53076494,-0.79184914,-0.013437625,281,2021-06-21
-15.381608,-3.0086434,0.46244508,-0.27951553,-5.2952642,3.340884,-0.3554063,1.7484145,-2.0849955,-11.063546,-0.16115287,-0.020804737,-0.119558096,0.0020746759,0.824019,0.21713276,-0.63703465,-0.86934584,-0.005520327,303,2021-06-21
-14.345853,-5.670932,0.802887,-1.0800831,-16.214409,-6.0975914,4.218866,-0.98208135,-1.3567908,-6.374086,-0.123379715,-0.013619017,-0.062945694,0.0020746759,0.4580736,0.20046045,-0.43697748,-0.7707179,-0.013353461,315,2021-06-21
-15.765992,-4.8527517,-0.7121966,-0.9055241,-11.783003,-0.66224074,5.1097164,0.26045293,-1.6085,-7.1563406,-0.16677904,-0.015022188,-0.062089834,0.0020746759,0.4707442,0.2051264,-0.5185849,-0.7764574,-0.012721038,327,2021-06-21
-14.748889,-4.0136895,-0.71437275,-0.8840492,-11.041064,1.8036785,4.7743645,0.4321264,-1.8383782,-8.903461,-0.16677904,-0.015022188,-0.11480422,0.0020746759,0.5537629,0.3074913,-0.5504437,-0.8008237,-0.012721038,364,2021-06-21
-16.487879,-4.8440623,-0.6383529,-1.4084803,-14.921459,-1.6119518,4.7995644,-0.3621569,-1.335752,-6.562006,-0.1259726,-0.013619017,-0.06363493,0.0020746759,0.4988125,0.19588837,-0.47311184,-0.7433026,-0.013437625,371,2021-06-21
