product_id,week,sku_sold,week_start
66,2020-01-06/2020-01-12,12,2020-01-06
66,2020-01-13/2020-01-19,24,2020-01-13
66,2020-01-20/2020-01-26,31,2020-01-20
66,2020-01-27/2020-02-02,3,2020-01-27
66,2020-02-03/2020-02-09,13,2020-02-03
66,2020-02-10/2020-02-16,18,2020-02-10
66,2020-02-17/2020-02-23,60,2020-02-17
66,2020-02-24/2020-03-01,19,2020-02-24
66,2020-03-02/2020-03-08,53,2020-03-02
66,2020-03-09/2020-03-15,20,2020-03-09
66,2020-03-16/2020-03-22,18,2020-03-16
66,2020-03-23/2020-03-29,33,2020-03-23
66,2020-03-30/2020-04-05,20,2020-03-30
66,2020-04-06/2020-04-12,34,2020-04-06
66,2020-04-13/2020-04-19,80,2020-04-13
66,2020-04-20/2020-04-26,37,2020-04-20
66,2020-05-11/2020-05-17,111,2020-05-11
66,2020-05-18/2020-05-24,88,2020-05-18
66,2020-05-25/2020-05-31,25,2020-05-25
66,2020-06-01/2020-06-07,38,2020-06-01
66,2020-06-08/2020-06-14,8,2020-06-08
66,2020-06-15/2020-06-21,20,2020-06-15
66,2020-06-22/2020-06-28,7,2020-06-22
66,2020-06-29/2020-07-05,1,2020-06-29
66,2020-07-06/2020-07-12,16,2020-07-06
66,2020-07-13/2020-07-19,5,2020-07-13
66,2020-07-20/2020-07-26,8,2020-07-20
66,2020-07-27/2020-08-02,5,2020-07-27
66,2020-08-03/2020-08-09,3,2020-08-03
66,2020-08-10/2020-08-16,12,2020-08-10
66,2020-08-17/2020-08-23,16,2020-08-17
66,2020-08-24/2020-08-30,29,2020-08-24
66,2020-08-31/2020-09-06,9,2020-08-31
66,2020-09-07/2020-09-13,20,2020-09-07
66,2020-09-14/2020-09-20,26,2020-09-14
66,2020-09-21/2020-09-27,34,2020-09-21
66,2020-09-28/2020-10-04,38,2020-09-28
66,2020-10-05/2020-10-11,31,2020-10-05
66,2020-10-12/2020-10-18,51,2020-10-12
66,2020-10-19/2020-10-25,59,2020-10-19
66,2020-10-26/2020-11-01,62,2020-10-26
66,2020-11-02/2020-11-08,34,2020-11-02
66,2020-11-09/2020-11-15,70,2020-11-09
66,2020-11-16/2020-11-22,63,2020-11-16
66,2020-11-23/2020-11-29,48,2020-11-23
66,2020-11-30/2020-12-06,11,2020-11-30
66,2020-12-07/2020-12-13,13,2020-12-07
66,2020-12-14/2020-12-20,9,2020-12-14
66,2020-12-21/2020-12-27,8,2020-12-21
66,2020-12-28/2021-01-03,45,2020-12-28
66,2021-01-04/2021-01-10,20,2021-01-04
66,2021-01-11/2021-01-17,7,2021-01-11
66,2021-01-18/2021-01-24,36,2021-01-18
66,2021-01-25/2021-01-31,31,2021-01-25
66,2021-02-01/2021-02-07,46,2021-02-01
66,2021-02-08/2021-02-14,12,2021-02-08
66,2021-02-15/2021-02-21,44,2021-02-15
66,2021-02-22/2021-02-28,96,2021-02-22
66,2021-03-01/2021-03-07,48,2021-03-01
66,2021-03-08/2021-03-14,41,2021-03-08
66,2021-03-15/2021-03-21,71,2021-03-15
66,2021-03-22/2021-03-28,82,2021-03-22
66,2021-03-29/2021-04-04,35,2021-03-29
66,2021-04-05/2021-04-11,89,2021-04-05
66,2021-04-12/2021-04-18,61,2021-04-12
66,2021-04-19/2021-04-25,33,2021-04-19
66,2021-04-26/2021-05-02,59,2021-04-26
66,2021-05-03/2021-05-09,34,2021-05-03
66,2021-05-10/2021-05-16,48,2021-05-10
66,2021-05-17/2021-05-23,32,2021-05-17
66,2021-05-24/2021-05-30,22,2021-05-24
66,2021-05-31/2021-06-06,11,2021-05-31
66,2021-06-07/2021-06-13,12,2021-06-07
66,2021-06-14/2021-06-20,13,2021-06-14
66,2021-06-21/2021-06-27,13,2021-06-21
66,2021-06-28/2021-07-04,3,2021-06-28
66,2021-07-05/2021-07-11,1,2021-07-05
66,2021-07-12/2021-07-18,3,2021-07-12
66,2021-07-19/2021-07-25,2,2021-07-19
66,2021-07-26/2021-08-01,19,2021-07-26
66,2021-08-02/2021-08-08,4,2021-08-02
66,2021-08-09/2021-08-15,10,2021-08-09
66,2021-08-16/2021-08-22,4,2021-08-16
66,2021-08-23/2021-08-29,17,2021-08-23
66,2021-08-30/2021-09-05,33,2021-08-30
66,2021-09-06/2021-09-12,6,2021-09-06
66,2021-09-13/2021-09-19,9,2021-09-13
66,2021-09-20/2021-09-26,40,2021-09-20
66,2021-09-27/2021-10-03,21,2021-09-27
66,2021-10-04/2021-10-10,32,2021-10-04
66,2021-10-11/2021-10-17,57,2021-10-11
66,2021-10-18/2021-10-24,75,2021-10-18
66,2021-10-25/2021-10-31,52,2021-10-25
66,2021-11-01/2021-11-07,40,2021-11-01
66,2021-11-08/2021-11-14,98,2021-11-08
66,2021-11-15/2021-11-21,37,2021-11-15
66,2021-11-22/2021-11-28,38,2021-11-22
66,2021-11-29/2021-12-05,45,2021-11-29
66,2021-12-06/2021-12-12,13,2021-12-06
66,2021-12-13/2021-12-19,8,2021-12-13
67,2018-01-22/2018-01-28,24,2018-01-22
67,2018-02-05/2018-02-11,30,2018-02-05
67,2018-02-19/2018-02-25,78,2018-02-19
67,2018-03-12/2018-03-18,30,2018-03-12
67,2018-04-02/2018-04-08,72,2018-04-02
67,2018-05-14/2018-05-20,158,2018-05-14
67,2018-05-21/2018-05-27,114,2018-05-21
67,2018-06-25/2018-07-01,24,2018-06-25
67,2018-07-02/2018-07-08,78,2018-07-02
67,2018-07-30/2018-08-05,54,2018-07-30
67,2018-08-13/2018-08-19,54,2018-08-13
67,2018-09-03/2018-09-09,54,2018-09-03
67,2018-09-10/2018-09-16,121,2018-09-10
67,2018-10-15/2018-10-21,160,2018-10-15
67,2018-10-22/2018-10-28,54,2018-10-22
67,2018-11-05/2018-11-11,42,2018-11-05
67,2018-12-10/2018-12-16,78,2018-12-10
67,2018-12-17/2018-12-23,42,2018-12-17
67,2019-01-07/2019-01-13,78,2019-01-07
67,2019-01-14/2019-01-20,156,2019-01-14
67,2019-02-04/2019-02-10,42,2019-02-04
67,2019-02-25/2019-03-03,78,2019-02-25
67,2019-03-11/2019-03-17,78,2019-03-11
67,2019-03-25/2019-03-31,78,2019-03-25
67,2019-04-01/2019-04-07,79,2019-04-01
67,2019-04-29/2019-05-05,78,2019-04-29
67,2019-05-13/2019-05-19,81,2019-05-13
67,2019-06-03/2019-06-09,78,2019-06-03
67,2019-06-24/2019-06-30,79,2019-06-24
67,2019-07-29/2019-08-04,79,2019-07-29
67,2019-08-05/2019-08-11,78,2019-08-05
67,2019-08-19/2019-08-25,78,2019-08-19
67,2019-09-23/2019-09-29,79,2019-09-23
67,2019-10-07/2019-10-13,235,2019-10-07
67,2019-12-09/2019-12-15,79,2019-12-09
67,2019-12-30/2020-01-05,78,2019-12-30
67,2020-01-06/2020-01-12,78,2020-01-06
67,2020-02-17/2020-02-23,76,2020-02-17
67,2020-03-09/2020-03-15,79,2020-03-09
67,2020-04-20/2020-04-26,78,2020-04-20
67,2020-05-18/2020-05-24,79,2020-05-18
67,2020-06-08/2020-06-14,79,2020-06-08
67,2020-06-15/2020-06-21,79,2020-06-15
67,2020-06-29/2020-07-05,78,2020-06-29
67,2020-08-24/2020-08-30,79,2020-08-24
67,2020-09-28/2020-10-04,79,2020-09-28
67,2020-10-05/2020-10-11,234,2020-10-05
67,2020-11-09/2020-11-15,78,2020-11-09
67,2020-12-07/2020-12-13,36,2020-12-07
67,2020-12-28/2021-01-03,150,2020-12-28
67,2021-01-18/2021-01-24,36,2021-01-18
67,2021-02-01/2021-02-07,42,2021-02-01
67,2021-02-08/2021-02-14,42,2021-02-08
67,2021-02-15/2021-02-21,39,2021-02-15
67,2021-03-01/2021-03-07,39,2021-03-01
67,2021-03-08/2021-03-14,39,2021-03-08
67,2021-03-15/2021-03-21,111,2021-03-15
67,2021-03-22/2021-03-28,39,2021-03-22
67,2021-03-29/2021-04-04,39,2021-03-29
67,2021-04-05/2021-04-11,39,2021-04-05
67,2021-04-12/2021-04-18,39,2021-04-12
67,2021-04-19/2021-04-25,78,2021-04-19
67,2021-05-31/2021-06-06,78,2021-05-31
67,2021-06-14/2021-06-20,30,2021-06-14
67,2021-07-19/2021-07-25,78,2021-07-19
67,2021-07-26/2021-08-01,30,2021-07-26
67,2021-08-09/2021-08-15,42,2021-08-09
67,2021-08-23/2021-08-29,78,2021-08-23
67,2021-10-04/2021-10-10,36,2021-10-04
67,2021-11-08/2021-11-14,36,2021-11-08
67,2021-11-29/2021-12-05,24,2021-11-29
68,2018-01-01/2018-01-07,155,2018-01-01
68,2018-01-08/2018-01-14,186,2018-01-08
68,2018-01-15/2018-01-21,109,2018-01-15
68,2018-01-22/2018-01-28,145,2018-01-22
68,2018-01-29/2018-02-04,204,2018-01-29
68,2018-02-05/2018-02-11,150,2018-02-05
68,2018-02-12/2018-02-18,70,2018-02-12
68,2018-02-19/2018-02-25,107,2018-02-19
68,2018-02-26/2018-03-04,141,2018-02-26
68,2018-03-05/2018-03-11,61,2018-03-05
68,2018-03-12/2018-03-18,230,2018-03-12
68,2018-03-19/2018-03-25,27,2018-03-19
68,2018-04-02/2018-04-08,42,2018-04-02
68,2018-04-09/2018-04-15,65,2018-04-09
68,2018-04-16/2018-04-22,75,2018-04-16
68,2018-04-23/2018-04-29,175,2018-04-23
68,2018-04-30/2018-05-06,61,2018-04-30
68,2018-05-14/2018-05-20,50,2018-05-14
68,2018-05-21/2018-05-27,46,2018-05-21
68,2018-05-28/2018-06-03,80,2018-05-28
68,2018-06-11/2018-06-17,55,2018-06-11
68,2018-06-18/2018-06-24,4,2018-06-18
68,2018-06-25/2018-07-01,84,2018-06-25
68,2018-07-09/2018-07-15,103,2018-07-09
68,2018-07-16/2018-07-22,47,2018-07-16
68,2018-07-23/2018-07-29,145,2018-07-23
68,2018-07-30/2018-08-05,85,2018-07-30
68,2018-08-20/2018-08-26,37,2018-08-20
68,2018-09-03/2018-09-09,94,2018-09-03
68,2018-09-10/2018-09-16,51,2018-09-10
68,2018-09-17/2018-09-23,84,2018-09-17
68,2018-09-24/2018-09-30,4,2018-09-24
68,2018-10-01/2018-10-07,9,2018-10-01
68,2018-10-08/2018-10-14,18,2018-10-08
68,2018-10-29/2018-11-04,9,2018-10-29
68,2018-11-12/2018-11-18,173,2018-11-12
68,2018-11-19/2018-11-25,28,2018-11-19
68,2018-11-26/2018-12-02,9,2018-11-26
68,2018-12-03/2018-12-09,28,2018-12-03
68,2018-12-10/2018-12-16,37,2018-12-10
68,2018-12-17/2018-12-23,14,2018-12-17
68,2018-12-24/2018-12-30,61,2018-12-24
68,2018-12-31/2019-01-06,104,2018-12-31
68,2019-01-07/2019-01-13,266,2019-01-07
68,2019-01-14/2019-01-20,188,2019-01-14
68,2019-01-21/2019-01-27,249,2019-01-21
68,2019-01-28/2019-02-03,155,2019-01-28
68,2019-02-04/2019-02-10,65,2019-02-04
68,2019-02-11/2019-02-17,169,2019-02-11
68,2019-02-18/2019-02-24,74,2019-02-18
68,2019-02-25/2019-03-03,177,2019-02-25
68,2019-03-04/2019-03-10,164,2019-03-04
68,2019-03-11/2019-03-17,70,2019-03-11
68,2019-03-18/2019-03-24,159,2019-03-18
68,2019-03-25/2019-03-31,159,2019-03-25
68,2019-04-01/2019-04-07,46,2019-04-01
68,2019-04-08/2019-04-14,32,2019-04-08
68,2019-04-15/2019-04-21,144,2019-04-15
68,2019-04-22/2019-04-28,277,2019-04-22
68,2019-05-06/2019-05-12,122,2019-05-06
68,2019-05-13/2019-05-19,98,2019-05-13
68,2019-05-20/2019-05-26,80,2019-05-20
68,2019-06-03/2019-06-09,46,2019-06-03
68,2019-06-17/2019-06-23,23,2019-06-17
68,2019-06-24/2019-06-30,4,2019-06-24
68,2019-07-08/2019-07-14,55,2019-07-08
68,2019-07-15/2019-07-21,221,2019-07-15
68,2019-08-19/2019-08-25,168,2019-08-19
68,2019-09-02/2019-09-08,28,2019-09-02
68,2019-09-16/2019-09-22,28,2019-09-16
68,2019-09-23/2019-09-29,141,2019-09-23
68,2019-09-30/2019-10-06,23,2019-09-30
68,2019-11-11/2019-11-17,51,2019-11-11
68,2019-11-25/2019-12-01,215,2019-11-25
68,2019-12-16/2019-12-22,23,2019-12-16
68,2019-12-23/2019-12-29,37,2019-12-23
68,2019-12-30/2020-01-05,23,2019-12-30
68,2020-01-06/2020-01-12,163,2020-01-06
68,2020-01-13/2020-01-19,196,2020-01-13
68,2020-01-20/2020-01-26,450,2020-01-20
68,2020-01-27/2020-02-02,88,2020-01-27
68,2020-02-03/2020-02-09,202,2020-02-03
68,2020-02-10/2020-02-16,159,2020-02-10
68,2020-02-17/2020-02-23,286,2020-02-17
68,2020-02-24/2020-03-01,40,2020-02-24
68,2020-03-02/2020-03-08,107,2020-03-02
68,2020-03-09/2020-03-15,113,2020-03-09
68,2020-03-16/2020-03-22,314,2020-03-16
68,2020-03-23/2020-03-29,107,2020-03-23
68,2020-03-30/2020-04-05,94,2020-03-30
68,2020-04-06/2020-04-12,37,2020-04-06
68,2020-04-13/2020-04-19,312,2020-04-13
68,2020-04-20/2020-04-26,79,2020-04-20
68,2020-04-27/2020-05-03,243,2020-04-27
68,2020-05-04/2020-05-10,80,2020-05-04
68,2020-05-11/2020-05-17,18,2020-05-11
68,2020-05-18/2020-05-24,201,2020-05-18
68,2020-05-25/2020-05-31,113,2020-05-25
68,2020-06-08/2020-06-14,27,2020-06-08
68,2020-06-15/2020-06-21,18,2020-06-15
68,2020-06-29/2020-07-05,51,2020-06-29
68,2020-07-20/2020-07-26,208,2020-07-20
68,2020-07-27/2020-08-02,207,2020-07-27
68,2020-08-10/2020-08-16,51,2020-08-10
68,2020-08-17/2020-08-23,47,2020-08-17
68,2020-08-24/2020-08-30,14,2020-08-24
68,2020-08-31/2020-09-06,133,2020-08-31
68,2020-09-07/2020-09-13,56,2020-09-07
68,2020-09-21/2020-09-27,51,2020-09-21
68,2020-10-05/2020-10-11,4,2020-10-05
68,2020-10-19/2020-10-25,28,2020-10-19
68,2020-10-26/2020-11-01,23,2020-10-26
68,2020-11-02/2020-11-08,28,2020-11-02
68,2020-11-09/2020-11-15,18,2020-11-09
68,2020-11-16/2020-11-22,173,2020-11-16
68,2020-11-23/2020-11-29,60,2020-11-23
68,2020-11-30/2020-12-06,180,2020-11-30
68,2020-12-07/2020-12-13,65,2020-12-07
68,2020-12-21/2020-12-27,1,2020-12-21
68,2020-12-28/2021-01-03,234,2020-12-28
68,2021-01-04/2021-01-10,163,2021-01-04
68,2021-01-11/2021-01-17,167,2021-01-11
68,2021-01-18/2021-01-24,364,2021-01-18
68,2021-01-25/2021-01-31,140,2021-01-25
68,2021-02-01/2021-02-07,131,2021-02-01
68,2021-02-08/2021-02-14,287,2021-02-08
68,2021-02-15/2021-02-21,126,2021-02-15
68,2021-02-22/2021-02-28,219,2021-02-22
68,2021-03-01/2021-03-07,258,2021-03-01
68,2021-03-08/2021-03-14,210,2021-03-08
68,2021-03-15/2021-03-21,14,2021-03-15
68,2021-03-22/2021-03-28,22,2021-03-22
68,2021-03-29/2021-04-04,112,2021-03-29
68,2021-04-05/2021-04-11,259,2021-04-05
68,2021-04-12/2021-04-18,153,2021-04-12
68,2021-04-19/2021-04-25,70,2021-04-19
68,2021-05-03/2021-05-09,122,2021-05-03
68,2021-05-10/2021-05-16,117,2021-05-10
68,2021-05-24/2021-05-30,41,2021-05-24
68,2021-05-31/2021-06-06,183,2021-05-31
68,2021-06-07/2021-06-13,50,2021-06-07
68,2021-06-21/2021-06-27,23,2021-06-21
68,2021-06-28/2021-07-04,108,2021-06-28
68,2021-07-05/2021-07-11,4,2021-07-05
68,2021-07-26/2021-08-01,225,2021-07-26
68,2021-08-16/2021-08-22,13,2021-08-16
68,2021-08-30/2021-09-05,47,2021-08-30
68,2021-09-20/2021-09-26,28,2021-09-20
68,2021-09-27/2021-10-03,145,2021-09-27
68,2021-10-11/2021-10-17,170,2021-10-11
68,2021-10-18/2021-10-24,197,2021-10-18
68,2021-10-25/2021-10-31,99,2021-10-25
68,2021-11-01/2021-11-07,51,2021-11-01
68,2021-11-15/2021-11-21,4,2021-11-15
68,2021-11-29/2021-12-05,112,2021-11-29
68,2021-12-13/2021-12-19,42,2021-12-13
69,2021-05-03/2021-05-09,152,2021-05-03
69,2021-05-24/2021-05-30,105,2021-05-24
69,2021-12-20/2021-12-26,48,2021-12-20
70,2021-11-22/2021-11-28,79,2021-11-22
71,2020-08-31/2020-09-06,21,2020-08-31
71,2020-09-07/2020-09-13,21,2020-09-07
71,2020-09-14/2020-09-20,61,2020-09-14
71,2020-09-21/2020-09-27,46,2020-09-21
71,2020-09-28/2020-10-04,69,2020-09-28
71,2020-10-05/2020-10-11,26,2020-10-05
71,2020-10-12/2020-10-18,83,2020-10-12
71,2020-10-19/2020-10-25,65,2020-10-19
71,2020-10-26/2020-11-01,40,2020-10-26
71,2020-11-02/2020-11-08,51,2020-11-02
71,2020-11-09/2020-11-15,58,2020-11-09
71,2020-11-16/2020-11-22,96,2020-11-16
71,2020-11-23/2020-11-29,78,2020-11-23
71,2020-11-30/2020-12-06,74,2020-11-30
71,2020-12-07/2020-12-13,14,2020-12-07
71,2020-12-14/2020-12-20,10,2020-12-14
71,2020-12-21/2020-12-27,10,2020-12-21
71,2020-12-28/2021-01-03,24,2020-12-28
71,2021-01-04/2021-01-10,45,2021-01-04
71,2021-01-11/2021-01-17,40,2021-01-11
71,2021-01-18/2021-01-24,67,2021-01-18
71,2021-01-25/2021-01-31,52,2021-01-25
71,2021-02-01/2021-02-07,35,2021-02-01
71,2021-02-08/2021-02-14,67,2021-02-08
71,2021-02-15/2021-02-21,113,2021-02-15
71,2021-02-22/2021-02-28,159,2021-02-22
71,2021-03-01/2021-03-07,69,2021-03-01
71,2021-03-08/2021-03-14,100,2021-03-08
71,2021-03-15/2021-03-21,86,2021-03-15
71,2021-03-22/2021-03-28,125,2021-03-22
71,2021-03-29/2021-04-04,61,2021-03-29
71,2021-04-05/2021-04-11,73,2021-04-05
71,2021-04-12/2021-04-18,32,2021-04-12
71,2021-04-19/2021-04-25,59,2021-04-19
71,2021-04-26/2021-05-02,78,2021-04-26
71,2021-05-03/2021-05-09,24,2021-05-03
71,2021-05-10/2021-05-16,66,2021-05-10
71,2021-05-17/2021-05-23,34,2021-05-17
71,2021-05-24/2021-05-30,24,2021-05-24
71,2021-05-31/2021-06-06,40,2021-05-31
71,2021-06-07/2021-06-13,8,2021-06-07
71,2021-06-14/2021-06-20,8,2021-06-14
71,2021-06-21/2021-06-27,4,2021-06-21
71,2021-06-28/2021-07-04,12,2021-06-28
71,2021-07-05/2021-07-11,14,2021-07-05
71,2021-07-12/2021-07-18,6,2021-07-12
71,2021-07-19/2021-07-25,20,2021-07-19
71,2021-07-26/2021-08-01,8,2021-07-26
71,2021-08-02/2021-08-08,8,2021-08-02
71,2021-08-09/2021-08-15,18,2021-08-09
71,2021-08-16/2021-08-22,2,2021-08-16
71,2021-08-23/2021-08-29,12,2021-08-23
71,2021-08-30/2021-09-05,8,2021-08-30
71,2021-09-06/2021-09-12,6,2021-09-06
71,2021-09-13/2021-09-19,2,2021-09-13
71,2021-09-20/2021-09-26,44,2021-09-20
71,2021-09-27/2021-10-03,70,2021-09-27
71,2021-10-04/2021-10-10,50,2021-10-04
71,2021-10-11/2021-10-17,142,2021-10-11
71,2021-10-18/2021-10-24,96,2021-10-18
71,2021-10-25/2021-10-31,57,2021-10-25
71,2021-11-01/2021-11-07,34,2021-11-01
71,2021-11-08/2021-11-14,42,2021-11-08
71,2021-11-15/2021-11-21,96,2021-11-15
71,2021-11-22/2021-11-28,76,2021-11-22
71,2021-11-29/2021-12-05,31,2021-11-29
71,2021-12-06/2021-12-12,12,2021-12-06
71,2021-12-13/2021-12-19,14,2021-12-13
71,2021-12-20/2021-12-26,22,2021-12-20
72,2018-01-01/2018-01-07,11,2018-01-01
72,2018-01-08/2018-01-14,11,2018-01-08
72,2018-01-15/2018-01-21,32,2018-01-15
72,2018-01-22/2018-01-28,18,2018-01-22
72,2018-01-29/2018-02-04,78,2018-01-29
72,2018-02-05/2018-02-11,45,2018-02-05
72,2018-02-12/2018-02-18,39,2018-02-12
72,2018-02-19/2018-02-25,9,2018-02-19
72,2018-02-26/2018-03-04,7,2018-02-26
72,2018-03-05/2018-03-11,7,2018-03-05
72,2018-03-12/2018-03-18,13,2018-03-12
72,2018-03-19/2018-03-25,24,2018-03-19
72,2018-03-26/2018-04-01,3,2018-03-26
72,2018-04-09/2018-04-15,25,2018-04-09
72,2018-04-16/2018-04-22,3,2018-04-16
72,2018-04-23/2018-04-29,11,2018-04-23
72,2018-05-07/2018-05-13,3,2018-05-07
72,2018-05-21/2018-05-27,18,2018-05-21
72,2018-05-28/2018-06-03,6,2018-05-28
72,2018-06-04/2018-06-10,2,2018-06-04
72,2018-06-11/2018-06-17,4,2018-06-11
72,2018-06-25/2018-07-01,14,2018-06-25
72,2018-07-09/2018-07-15,2,2018-07-09
72,2018-07-23/2018-07-29,3,2018-07-23
72,2018-08-20/2018-08-26,26,2018-08-20
72,2018-09-03/2018-09-09,3,2018-09-03
72,2018-09-10/2018-09-16,8,2018-09-10
72,2018-09-17/2018-09-23,18,2018-09-17
72,2018-09-24/2018-09-30,10,2018-09-24
72,2018-10-01/2018-10-07,2,2018-10-01
72,2018-10-08/2018-10-14,4,2018-10-08
72,2018-10-29/2018-11-04,28,2018-10-29
72,2018-11-05/2018-11-11,10,2018-11-05
72,2018-11-12/2018-11-18,3,2018-11-12
72,2018-11-19/2018-11-25,15,2018-11-19
72,2018-12-10/2018-12-16,2,2018-12-10
72,2018-12-17/2018-12-23,15,2018-12-17
72,2018-12-24/2018-12-30,7,2018-12-24
72,2018-12-31/2019-01-06,17,2018-12-31
72,2019-01-07/2019-01-13,55,2019-01-07
72,2019-01-14/2019-01-20,50,2019-01-14
72,2019-01-21/2019-01-27,41,2019-01-21
72,2019-01-28/2019-02-03,41,2019-01-28
72,2019-02-04/2019-02-10,6,2019-02-04
72,2019-02-11/2019-02-17,13,2019-02-11
72,2019-02-18/2019-02-24,53,2019-02-18
72,2019-02-25/2019-03-03,44,2019-02-25
72,2019-03-04/2019-03-10,26,2019-03-04
72,2019-03-11/2019-03-17,32,2019-03-11
72,2019-03-18/2019-03-24,31,2019-03-18
72,2019-03-25/2019-03-31,17,2019-03-25
72,2019-04-01/2019-04-07,1,2019-04-01
72,2019-04-08/2019-04-14,13,2019-04-08
72,2019-04-15/2019-04-21,6,2019-04-15
72,2019-05-06/2019-05-12,35,2019-05-06
72,2019-05-13/2019-05-19,23,2019-05-13
72,2019-05-20/2019-05-26,7,2019-05-20
72,2019-06-03/2019-06-09,13,2019-06-03
72,2019-07-01/2019-07-07,5,2019-07-01
72,2019-07-08/2019-07-14,2,2019-07-08
72,2019-07-15/2019-07-21,2,2019-07-15
72,2019-08-19/2019-08-25,27,2019-08-19
72,2019-08-26/2019-09-01,1,2019-08-26
72,2019-09-02/2019-09-08,2,2019-09-02
72,2019-09-09/2019-09-15,5,2019-09-09
72,2019-09-23/2019-09-29,38,2019-09-23
72,2019-09-30/2019-10-06,6,2019-09-30
72,2019-10-07/2019-10-13,15,2019-10-07
72,2019-10-14/2019-10-20,5,2019-10-14
72,2019-11-04/2019-11-10,2,2019-11-04
72,2019-11-11/2019-11-17,10,2019-11-11
72,2019-11-18/2019-11-24,3,2019-11-18
72,2019-11-25/2019-12-01,12,2019-11-25
72,2019-12-02/2019-12-08,10,2019-12-02
72,2019-12-09/2019-12-15,3,2019-12-09
72,2019-12-16/2019-12-22,3,2019-12-16
72,2019-12-23/2019-12-29,24,2019-12-23
72,2019-12-30/2020-01-05,17,2019-12-30
72,2020-01-06/2020-01-12,64,2020-01-06
72,2020-01-13/2020-01-19,42,2020-01-13
72,2020-01-20/2020-01-26,41,2020-01-20
72,2020-01-27/2020-02-02,22,2020-01-27
72,2020-02-03/2020-02-09,19,2020-02-03
72,2020-02-10/2020-02-16,17,2020-02-10
72,2020-02-17/2020-02-23,109,2020-02-17
72,2020-02-24/2020-03-01,5,2020-02-24
72,2020-03-02/2020-03-08,30,2020-03-02
72,2020-03-09/2020-03-15,34,2020-03-09
72,2020-03-23/2020-03-29,50,2020-03-23
72,2020-03-30/2020-04-05,23,2020-03-30
72,2020-04-06/2020-04-12,2,2020-04-06
72,2020-04-13/2020-04-19,16,2020-04-13
72,2020-04-20/2020-04-26,20,2020-04-20
72,2020-04-27/2020-05-03,68,2020-04-27
72,2020-05-04/2020-05-10,5,2020-05-04
72,2020-05-11/2020-05-17,11,2020-05-11
72,2020-05-18/2020-05-24,7,2020-05-18
72,2020-05-25/2020-05-31,16,2020-05-25
72,2020-06-01/2020-06-07,1,2020-06-01
72,2020-06-15/2020-06-21,15,2020-06-15
72,2020-06-29/2020-07-05,8,2020-06-29
72,2020-07-13/2020-07-19,3,2020-07-13
72,2020-07-20/2020-07-26,5,2020-07-20
72,2020-07-27/2020-08-02,7,2020-07-27
72,2020-08-03/2020-08-09,7,2020-08-03
72,2020-08-10/2020-08-16,7,2020-08-10
72,2020-08-17/2020-08-23,20,2020-08-17
72,2020-08-31/2020-09-06,2,2020-08-31
72,2020-09-07/2020-09-13,7,2020-09-07
72,2020-09-14/2020-09-20,20,2020-09-14
72,2020-09-21/2020-09-27,34,2020-09-21
72,2020-09-28/2020-10-04,10,2020-09-28
72,2020-10-05/2020-10-11,9,2020-10-05
72,2020-10-19/2020-10-25,3,2020-10-19
72,2020-10-26/2020-11-01,9,2020-10-26
72,2020-11-09/2020-11-15,3,2020-11-09
72,2020-11-16/2020-11-22,19,2020-11-16
72,2020-11-23/2020-11-29,17,2020-11-23
72,2020-11-30/2020-12-06,16,2020-11-30
72,2020-12-07/2020-12-13,11,2020-12-07
72,2020-12-28/2021-01-03,50,2020-12-28
72,2021-01-04/2021-01-10,51,2021-01-04
72,2021-01-11/2021-01-17,55,2021-01-11
72,2021-01-18/2021-01-24,56,2021-01-18
72,2021-01-25/2021-01-31,47,2021-01-25
72,2021-02-01/2021-02-07,42,2021-02-01
72,2021-02-08/2021-02-14,35,2021-02-08
72,2021-02-15/2021-02-21,51,2021-02-15
72,2021-02-22/2021-02-28,31,2021-02-22
72,2021-03-01/2021-03-07,67,2021-03-01
72,2021-03-08/2021-03-14,21,2021-03-08
72,2021-03-15/2021-03-21,44,2021-03-15
72,2021-03-22/2021-03-28,49,2021-03-22
72,2021-04-05/2021-04-11,54,2021-04-05
72,2021-04-12/2021-04-18,35,2021-04-12
72,2021-04-19/2021-04-25,25,2021-04-19
72,2021-05-03/2021-05-09,7,2021-05-03
72,2021-05-10/2021-05-16,4,2021-05-10
72,2021-05-17/2021-05-23,2,2021-05-17
72,2021-05-24/2021-05-30,5,2021-05-24
72,2021-06-07/2021-06-13,2,2021-06-07
72,2021-06-21/2021-06-27,5,2021-06-21
72,2021-06-28/2021-07-04,27,2021-06-28
72,2021-07-12/2021-07-18,5,2021-07-12
72,2021-08-16/2021-08-22,7,2021-08-16
72,2021-08-23/2021-08-29,6,2021-08-23
72,2021-08-30/2021-09-05,26,2021-08-30
72,2021-09-06/2021-09-12,8,2021-09-06
72,2021-09-20/2021-09-26,2,2021-09-20
72,2021-09-27/2021-10-03,11,2021-09-27
72,2021-10-04/2021-10-10,38,2021-10-04
72,2021-10-11/2021-10-17,18,2021-10-11
72,2021-10-18/2021-10-24,23,2021-10-18
72,2021-10-25/2021-10-31,41,2021-10-25
72,2021-11-01/2021-11-07,3,2021-11-01
72,2021-11-22/2021-11-28,3,2021-11-22
72,2021-12-13/2021-12-19,23,2021-12-13
73,2019-04-22/2019-04-28,122,2019-04-22
73,2019-10-28/2019-11-03,61,2019-10-28
